80	80	80	81	81	81	81	81	80	79	79	79	80	80	80	80	77	77	76	74	73	72	71	70	69	68	68	68	68	68	67	66	66	66	66	66	66	66	66	66	67	67	66	65	64	63	63	62	62	62	61	59	58	57	55	54	51	51	51	51	51	51	51	51	56	57	58	60	63	64	66	66	72	72	73	75	77	78	79	80	79	80	80	81	82	83	84	84	0	1	1	2	3	4	5	6	6	7	7	7	8	8	8	8	8	8	7	7	6	6	5	5	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	4	4	3	3	3	2	3	3	2	2	1	0	0	85	84	84	79	79	79	80	80	81	81	82	82	82	81	80	79	78	78	77	80	80	81	81	82	82	82	83	84	84	84	84	84	84	84	84	0	85	0	84	84	83	83	83	83	81	81	80	77	76	75	74	73	73	72	71	69	68	67	65	64	63	63	62	61	60	59	59	57	57	57	56	56	55	55	55	53	53	53	52	52	52	51	51	51
82	82	82	82	82	81	81	80	80	80	80	80	79	78	77	78	77	77	76	75	73	72	71	70	68	67	67	66	65	64	63	63	67	67	67	66	66	65	65	65	63	63	63	62	62	61	61	61	59	59	58	57	56	56	55	54	49	49	51	51	52	54	55	55	57	58	59	61	64	66	67	68	68	69	71	73	76	77	78	79	80	81	82	83	84	1	2	2	3	3	4	5	5	6	7	7	9	9	9	9	9	9	9	9	10	10	9	8	7	6	6	4	7	6	6	5	4	3	2	2	1	1	1	2	2	3	3	3	3	3	4	4	5	5	6	6	5	4	3	2	1	85	84	84	81	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	79	79	79	80	80	81	81	81	84	84	83	83	82	82	82	81	84	84	84	84	84	84	84	84	80	80	79	77	76	75	73	74	72	72	72	70	70	69	69	68	65	64	63	62	61	60	59	59	59	58	58	57	56	55	54	54	50	50	49	49	48	48	48	47	49
81	81	81	81	80	80	80	80	80	80	80	79	78	77	77	78	77	77	76	74	73	72	71	70	67	67	66	65	64	63	63	62	67	67	67	66	66	65	65	65	63	63	63	62	62	61	61	60	59	58	58	57	56	55	54	54	49	50	51	52	53	55	56	56	57	58	59	61	64	66	67	68	68	69	71	73	75	77	78	79	80	82	83	84	0	1	2	2	3	3	4	5	5	6	7	7	9	9	9	9	9	9	9	9	10	9	9	8	7	6	5	4	6	6	5	4	3	2	2	1	0	0	1	1	2	2	2	2	3	3	3	4	4	5	6	6	5	4	3	2	0	85	84	84	81	81	81	81	81	81	81	81	81	81	81	81	81	81	81	80	79	79	79	80	80	81	81	81	84	83	83	83	82	82	81	81	84	84	84	84	84	84	84	84	80	80	78	77	76	75	74	74	72	73	72	72	71	70	69	69	65	64	64	62	61	60	59	59	59	58	58	57	56	55	54	54	50	50	50	49	49	48	48	47	49
80	80	80	80	79	79	79	79	79	79	79	78	77	76	76	77	76	76	75	74	72	71	70	69	66	66	65	65	64	63	62	62	65	65	65	64	64	63	63	63	61	61	61	60	60	59	59	58	58	57	56	56	55	54	53	53	49	50	51	52	53	55	56	56	57	58	59	61	64	66	67	68	68	68	71	73	74	76	78	78	81	82	83	84	0	1	2	3	3	3	4	5	5	6	7	7	9	9	9	9	9	9	9	9	9	9	8	8	7	6	5	4	5	5	4	3	2	1	1	0	85	85	85	0	0	1	1	1	2	2	2	3	3	4	5	5	4	4	3	2	0	85	84	83	81	81	81	81	81	81	81	81	81	81	81	81	81	81	81	80	79	79	79	80	80	81	81	81	83	83	83	82	82	81	81	81	83	83	83	83	83	83	83	83	79	79	78	77	76	75	74	74	74	74	73	72	71	70	69	69	65	65	64	63	61	60	60	59	59	57	57	56	55	54	53	53	49	49	49	48	48	48	47	47	49
79	79	79	79	78	78	78	78	78	78	78	77	76	75	75	76	75	75	74	73	71	70	69	68	65	65	64	64	63	62	61	61	63	62	62	62	61	61	60	60	59	59	58	58	57	57	57	55	56	56	55	54	53	52	52	51	49	50	51	52	53	55	56	56	57	58	59	61	64	66	67	68	67	68	70	72	74	76	77	78	81	83	84	85	0	2	3	3	3	3	4	5	5	6	7	7	9	9	9	9	9	9	9	9	9	9	8	7	6	5	4	3	3	3	2	2	1	0	85	85	83	84	84	84	85	85	0	0	1	1	1	2	2	3	4	4	4	3	2	1	0	84	83	83	80	80	80	80	80	80	80	80	80	80	80	80	80	80	80	79	79	79	79	80	80	81	81	81	83	83	82	82	81	81	81	80	82	82	82	82	82	82	82	82	80	79	79	77	77	75	74	75	74	74	73	72	71	71	70	70	66	65	65	64	63	61	60	60	59	57	58	56	56	54	54	53	51	50	50	49	49	48	49	49	50
78	78	78	78	77	77	77	77	77	77	77	76	75	74	74	75	74	74	73	71	70	69	68	67	64	64	63	62	61	61	60	60	60	60	59	59	58	58	58	57	56	56	56	55	55	54	54	53	54	54	53	52	51	51	50	50	49	50	51	52	53	55	56	56	57	58	59	61	64	66	67	68	67	67	70	72	73	75	77	77	82	83	84	0	1	2	3	4	3	3	4	5	5	6	7	7	9	9	9	9	9	9	9	9	8	8	7	6	5	5	4	3	2	1	1	0	85	84	83	83	82	82	82	83	83	84	84	84	0	0	0	1	1	2	3	3	3	3	2	0	85	84	83	82	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	78	79	79	79	80	80	81	81	81	82	82	82	81	81	80	80	80	81	81	81	81	81	81	81	81	80	80	79	78	77	76	75	75	75	75	74	73	72	71	70	70	66	65	65	64	63	62	62	60	59	58	58	57	56	55	54	54	51	51	51	51	50	50	49	49	50
77	77	77	77	76	76	76	76	76	76	76	75	74	73	73	74	73	73	72	70	69	68	67	66	63	63	62	61	60	60	59	59	57	57	57	56	56	55	55	55	54	53	53	53	52	52	51	50	53	52	52	51	50	49	48	48	49	50	51	52	53	55	56	56	57	58	59	61	64	66	67	68	66	67	69	71	73	75	76	77	82	84	85	0	2	3	4	4	3	3	4	5	5	6	7	7	9	9	9	9	9	9	9	9	8	8	7	6	5	4	3	2	0	0	85	84	83	83	82	81	80	80	81	81	82	82	82	83	85	85	85	0	0	1	2	2	3	2	1	0	84	83	82	82	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	78	79	79	79	80	80	81	81	81	82	81	81	81	80	80	79	79	80	80	80	80	80	80	80	80	80	80	79	78	78	77	76	75	75	75	74	74	73	72	71	71	67	66	66	65	64	63	62	62	60	58	58	57	56	55	54	54	52	52	51	51	51	50	50	50	52
76	76	76	76	75	75	75	75	75	75	75	74	73	72	72	73	73	72	71	70	68	67	66	65	63	62	62	61	60	59	58	58	55	55	55	54	54	53	53	53	52	51	51	51	50	50	49	48	52	51	51	50	49	48	47	47	49	50	51	52	53	55	56	56	57	58	59	61	64	66	67	68	66	66	69	71	73	74	76	76	83	84	85	0	2	3	4	5	3	3	4	5	5	6	7	7	9	9	9	9	9	9	9	9	7	7	6	6	5	4	3	2	85	85	84	83	82	81	81	80	79	79	80	80	80	81	81	81	84	84	84	85	85	0	1	1	2	2	1	0	84	83	82	81	79	79	79	79	79	79	79	79	79	79	79	79	79	79	79	78	79	79	79	80	80	81	81	81	81	81	81	80	80	79	79	79	79	79	79	79	79	79	79	79	80	80	79	78	78	77	76	76	77	76	76	75	74	72	71	71	67	67	66	65	64	62	63	62	59	59	59	58	57	56	55	55	53	53	53	52	52	51	51	51	52
76	76	76	76	75	75	75	75	75	75	74	74	72	72	72	73	72	72	71	69	68	66	65	65	62	62	61	60	59	58	58	57	54	54	54	53	53	52	52	52	51	50	50	50	49	49	48	47	51	51	50	49	48	47	47	46	49	50	51	52	53	55	56	56	57	58	59	61	64	66	67	68	66	66	69	70	72	74	75	76	83	84	85	1	2	3	4	5	3	3	4	5	5	6	7	7	9	9	9	9	9	9	9	9	7	7	6	5	4	3	3	1	85	84	83	83	82	81	80	80	78	79	79	79	80	80	81	81	84	84	84	84	85	85	1	1	2	2	1	84	84	83	82	81	78	78	78	78	78	78	78	78	78	78	78	78	78	78	78	77	79	79	79	80	80	81	81	81	81	81	81	80	80	79	79	79	78	78	78	78	78	78	78	78	80	81	80	79	78	77	77	77	77	77	76	75	74	73	73	71	67	67	66	65	64	63	63	62	60	59	59	58	57	56	55	55	54	53	53	53	52	52	51	51	52
73	73	73	73	72	72	72	72	72	72	72	72	71	71	71	72	74	73	72	71	69	68	67	66	63	62	61	60	58	57	56	55	54	53	52	51	49	48	47	46	45	45	45	45	45	45	45	44	46	46	46	47	47	48	48	48	47	48	49	51	53	55	56	57	56	56	58	60	62	64	66	66	66	66	69	71	72	74	76	76	80	82	83	84	85	1	2	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	3	2	1	1	85	83	82	82	82	81	81	80	80	80	80	80	80	80	80	80	80	82	82	83	84	85	0	1	2	0	0	84	83	83	83	82	81	79	79	79	79	79	79	79	79	77	77	78	78	79	79	80	79	81	81	81	81	81	81	81	81	81	81	81	80	80	79	79	79	76	76	77	77	78	78	80	80	81	81	80	80	79	78	77	77	81	79	78	77	75	74	73	72	69	68	67	66	66	65	64	64	62	61	60	59	58	56	55	55	55	55	54	54	53	53	52	52	52
72	72	72	72	71	71	71	71	71	71	71	71	70	70	70	71	74	73	72	71	69	68	67	66	62	62	61	59	58	57	56	55	54	53	52	51	49	48	47	46	45	45	45	45	45	45	45	44	45	45	46	46	47	47	47	47	46	47	49	50	52	54	55	56	56	56	58	60	62	64	66	66	66	66	69	71	72	74	76	76	80	82	83	84	0	1	2	2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	3	2	1	0	85	82	82	82	81	81	80	80	80	80	80	80	80	80	80	80	80	81	81	82	83	84	85	1	1	0	84	84	83	83	82	81	81	78	78	78	78	78	78	78	78	77	77	78	78	79	79	80	79	81	81	81	81	81	81	81	81	81	81	81	80	80	79	79	79	76	76	77	77	78	79	80	80	81	82	81	80	80	79	78	78	80	79	79	76	75	74	73	72	69	69	68	66	66	65	64	64	62	62	61	59	58	56	55	55	55	55	54	54	53	53	52	52	52
72	72	72	72	71	71	71	71	71	71	71	71	70	70	70	71	73	73	72	70	69	67	66	66	62	61	60	59	58	56	55	55	53	53	52	50	49	47	46	46	44	44	44	44	44	44	44	43	44	44	44	45	45	46	46	46	46	46	48	50	52	53	55	55	56	56	58	60	62	64	66	66	66	66	69	71	72	74	76	76	81	82	83	84	0	1	2	3	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4	3	2	1	0	0	84	82	82	81	81	81	80	80	80	79	79	79	79	79	79	79	79	80	80	81	82	83	84	84	0	84	83	82	82	82	81	80	80	78	78	78	78	78	78	78	78	77	77	78	78	79	79	80	79	81	81	81	81	81	81	81	81	81	81	80	80	79	79	79	78	76	76	77	77	79	79	80	80	81	82	82	81	80	79	78	78	80	78	78	77	76	73	72	72	69	69	68	67	67	66	65	65	63	62	61	60	58	57	56	55	55	55	54	54	53	53	52	52	52
72	72	72	72	71	71	71	71	71	71	71	71	70	70	70	71	73	72	71	70	68	67	66	65	61	61	60	59	57	56	55	54	53	52	51	50	48	47	46	45	43	43	43	43	43	43	43	42	42	43	43	43	44	44	45	45	45	45	47	49	51	52	54	54	56	56	58	60	62	64	66	66	66	66	69	71	72	74	76	76	81	83	84	85	0	2	3	3	4	4	4	4	4	4	4	4	3	3	3	3	3	3	3	3	3	3	2	1	0	84	84	83	81	81	81	81	80	80	79	79	78	78	78	78	78	78	78	78	78	79	79	80	81	82	83	83	82	82	81	80	80	79	79	78	78	78	78	78	78	78	78	78	77	77	78	78	79	79	80	79	81	81	81	81	81	81	81	81	80	80	80	79	79	78	78	78	76	76	77	77	79	79	80	81	82	83	82	82	81	80	79	78	79	79	78	77	75	74	73	71	69	69	68	67	67	66	65	65	64	63	63	60	60	57	57	56	56	55	55	54	54	53	53	52	53
71	71	71	71	70	70	70	70	70	70	70	70	69	69	69	70	72	72	71	69	68	66	65	65	61	60	59	58	56	55	54	54	52	52	51	49	48	46	45	45	42	42	42	42	42	42	42	41	41	41	41	42	42	43	43	43	44	44	46	47	49	51	53	53	56	56	58	60	62	64	66	66	66	66	69	71	72	74	76	76	82	83	84	0	1	2	3	4	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	1	1	0	84	83	82	82	81	81	80	80	79	79	79	79	77	77	77	77	77	77	77	77	77	77	78	79	80	81	81	82	80	80	79	78	78	78	77	77	77	77	77	77	77	77	77	77	77	77	78	78	79	79	80	79	81	81	81	81	81	81	81	81	80	79	79	79	78	78	77	77	76	76	77	77	79	79	80	81	83	83	82	82	81	80	79	79	79	78	77	76	74	72	72	72	70	69	68	67	67	66	65	65	65	64	64	62	61	59	59	57	57	56	56	55	55	54	54	53	53
70	70	70	70	69	69	69	69	69	69	69	69	68	68	68	69	72	71	70	69	67	66	65	64	60	60	59	57	56	55	54	53	52	51	50	49	47	46	45	44	41	41	41	41	41	41	41	40	39	39	40	40	41	41	41	42	43	43	45	46	48	50	52	52	56	56	58	60	62	64	66	66	66	66	69	71	72	74	76	76	82	84	85	0	2	3	4	4	3	3	3	3	3	3	3	3	1	1	1	1	1	1	1	1	1	0	0	84	83	82	81	81	80	80	80	79	79	79	78	78	76	76	76	76	76	76	76	76	75	76	76	77	78	79	80	80	79	78	78	77	77	76	75	75	76	76	76	76	76	76	76	76	77	77	78	78	79	79	80	79	81	81	81	81	81	81	81	81	79	79	79	78	78	77	77	77	76	76	77	77	79	79	81	81	83	83	83	82	81	80	80	80	79	78	77	75	74	73	72	71	70	70	68	67	67	66	65	65	65	66	65	63	62	60	59	59	57	57	56	56	55	55	54	53	53
70	70	70	70	69	69	69	69	69	69	69	69	68	68	68	69	71	71	70	68	67	65	64	64	60	59	58	57	56	54	53	53	51	51	50	48	47	45	44	44	40	40	40	40	40	40	40	39	38	38	39	39	39	40	40	40	42	43	44	46	48	49	51	52	56	56	58	60	62	64	66	66	66	66	69	71	72	74	76	76	83	84	85	0	2	3	4	5	3	3	3	3	3	3	3	3	0	0	0	0	0	0	0	0	0	0	84	83	82	81	81	80	80	80	80	79	79	78	78	78	75	75	75	75	75	75	75	75	74	74	75	76	77	78	79	79	78	77	77	76	76	75	74	74	76	76	76	76	76	76	76	76	77	77	78	78	79	79	80	79	81	81	81	81	81	81	81	81	79	79	78	78	77	77	77	76	76	75	77	77	79	79	81	81	83	83	82	81	81	81	80	80	78	77	76	75	74	72	71	71	70	70	68	67	67	66	65	65	66	65	64	63	61	60	59	58	56	56	55	55	54	54	53	53	53
70	70	70	70	69	69	69	69	69	69	69	69	69	69	69	69	71	70	69	68	67	65	64	64	60	59	58	57	55	54	53	52	50	49	48	47	46	44	43	43	39	39	39	39	39	39	39	39	37	38	38	38	39	39	40	40	41	42	43	45	47	49	50	51	56	56	58	60	62	64	66	66	66	66	69	71	73	74	76	76	83	83	84	1	2	3	4	5	2	2	2	2	2	2	2	2	0	0	0	0	0	0	0	0	0	84	85	83	83	81	81	80	80	80	79	79	78	78	78	77	75	75	75	75	75	75	75	75	73	74	74	75	76	77	78	78	77	77	76	75	75	74	74	73	76	76	76	76	76	76	76	76	77	77	78	78	79	79	80	79	81	80	80	80	81	81	81	81	79	78	78	78	77	77	76	76	76	76	77	77	79	79	80	81	82	83	82	82	81	81	80	80	79	77	76	75	73	72	71	70	70	69	69	67	67	66	65	65	66	65	64	63	61	60	59	57	55	55	55	55	54	54	53	53	53
71	71	71	71	71	71	71	71	72	72	72	71	71	70	70	70	72	71	70	67	67	64	63	62	57	56	56	54	55	53	53	52	50	49	48	46	44	42	41	40	36	36	36	35	35	35	34	34	35	36	36	36	37	37	38	38	38	39	40	43	45	47	49	50	56	56	58	60	61	63	66	66	67	67	69	71	74	76	78	80	82	83	85	0	2	3	4	5	3	3	3	2	2	2	1	1	1	1	0	84	83	82	82	81	82	82	81	80	80	79	78	78	80	80	79	78	77	76	77	76	72	72	73	72	73	73	74	73	74	73	74	74	75	75	76	75	76	76	75	75	74	74	74	73	72	71	72	73	74	75	76	76	77	77	77	77	77	77	77	76	78	77	78	79	79	80	80	80	81	82	82	80	77	77	79	80	2	80	75	76	81	82	80	78	72	84	2	83	83	4	3	80	81	80	79	77	76	74	73	73	69	68	67	66	65	63	63	63	64	63	62	61	60	58	58	57	57	57	56	55	54	54	54	53	53
71	71	71	71	71	71	71	71	73	72	72	72	71	71	70	70	72	71	69	67	66	64	62	62	56	56	55	54	54	53	52	52	50	48	47	45	43	41	40	39	35	35	35	34	34	34	33	33	35	35	36	36	37	37	37	38	38	39	41	43	45	48	49	50	56	56	58	60	61	63	66	66	67	68	69	72	74	76	78	80	83	83	84	1	2	3	4	5	4	4	3	3	2	2	2	1	1	1	0	85	84	83	83	82	83	83	82	81	81	80	79	78	80	79	79	78	77	76	76	76	72	73	73	73	74	74	74	73	73	74	74	74	75	75	76	76	76	76	76	75	75	74	74	74	72	72	73	73	74	75	76	76	78	78	78	78	78	78	78	78	77	77	77	78	79	80	80	80	81	82	81	80	78	78	79	79	80	80	84	2	82	75	78	0	81	79	83	3	84	70	68	76	79	79	77	75	74	72	71	71	69	69	68	66	65	64	64	63	64	64	62	61	60	58	58	56	57	56	56	55	54	53	53	53	53
72	72	72	72	72	72	72	72	73	73	73	72	72	71	71	71	72	71	69	67	66	64	62	62	56	56	55	54	54	53	52	52	50	48	47	45	43	41	40	39	35	35	35	34	34	34	33	33	35	35	35	36	36	37	37	37	38	39	41	43	46	48	50	51	56	56	58	60	62	64	66	66	67	68	70	72	75	78	79	80	83	84	0	1	2	4	5	5	5	4	4	4	3	3	2	2	2	1	1	0	85	84	83	83	83	83	82	81	81	80	79	79	79	78	78	77	76	75	75	74	72	72	72	72	73	73	73	73	74	73	74	74	75	75	75	75	76	76	76	75	75	75	74	74	73	73	73	74	75	76	77	77	78	78	78	78	78	78	78	77	77	76	77	77	77	78	79	79	81	80	79	80	79	79	76	76	78	80	3	9	6	81	80	1	2	79	79	2	2	77	71	74	76	75	74	73	71	70	69	68	69	68	68	67	66	65	64	64	64	65	63	62	60	58	58	57	57	57	56	55	54	53	53	52	53
73	73	73	73	73	73	73	73	74	74	74	73	73	72	72	72	72	71	69	67	66	64	62	62	56	56	55	54	54	53	52	52	50	48	47	45	43	41	40	39	35	35	35	34	34	34	33	34	34	35	35	35	36	36	37	37	39	40	42	44	46	48	50	51	57	56	58	60	62	64	66	66	68	69	70	73	76	78	80	81	84	84	0	1	3	4	5	6	6	5	5	5	4	4	3	3	2	2	1	0	85	84	84	83	83	83	82	81	81	80	79	78	77	77	76	75	74	74	74	73	71	71	71	71	71	71	71	71	73	73	73	74	74	74	75	75	77	77	76	76	75	75	75	75	74	74	74	75	76	77	78	78	78	78	78	78	78	78	78	77	76	76	76	76	77	78	78	79	80	77	76	79	82	80	75	70	81	0	4	9	14	15	6	80	83	0	82	82	6	15	8	76	73	73	72	70	69	67	66	67	68	68	67	66	65	64	64	64	65	65	64	62	61	59	59	57	57	57	56	55	54	53	53	52	53
74	74	74	74	74	74	74	74	76	75	75	75	74	74	73	73	72	71	69	67	66	64	62	62	56	56	55	54	54	53	52	52	50	48	47	45	43	41	40	39	35	35	35	34	34	34	33	33	33	33	33	34	34	35	35	35	38	39	41	43	46	48	50	51	57	56	59	61	62	64	66	66	68	69	71	73	76	79	80	81	84	0	1	2	4	5	6	6	7	7	6	6	5	5	5	4	3	2	2	1	0	85	84	84	83	83	82	81	81	80	79	78	76	74	75	74	73	72	71	71	70	70	70	70	70	70	70	71	72	72	73	73	73	74	74	74	77	77	77	77	76	76	75	75	75	75	75	76	77	78	79	79	79	79	79	79	79	79	79	78	75	75	75	75	76	76	77	77	79	75	73	78	82	82	73	64	77	5	10	5	12	23	14	78	74	84	2	83	0	8	4	80	72	72	71	70	68	68	67	67	68	67	67	67	66	66	65	65	66	66	65	63	62	60	60	58	58	57	56	55	54	53	53	52	53
75	75	75	75	75	75	75	75	77	76	76	76	75	75	74	74	72	71	69	67	66	64	62	62	56	56	55	54	54	53	52	52	49	48	47	45	43	41	40	39	35	35	35	34	34	34	33	33	32	32	33	33	34	34	34	35	39	40	42	44	46	48	50	51	57	56	59	61	62	64	66	66	69	70	71	74	77	79	81	82	0	0	1	3	4	5	6	7	8	8	7	7	6	6	6	5	3	3	2	1	0	85	85	84	83	83	82	81	81	80	79	78	75	73	74	72	72	71	70	70	69	68	69	68	69	69	69	69	72	72	72	72	73	73	74	74	78	78	77	77	77	76	76	76	75	76	76	77	78	79	80	80	80	80	80	80	80	80	80	79	75	75	75	75	76	76	77	76	78	73	72	77	85	83	72	59	65	85	9	1	85	8	8	84	73	77	1	4	76	59	64	79	73	73	73	71	70	70	69	70	67	67	67	67	66	65	66	65	67	67	65	64	62	61	60	59	58	57	56	55	54	53	53	52	53
76	76	76	76	76	76	76	76	77	77	77	76	76	75	75	75	72	71	69	67	66	64	62	62	56	56	55	54	54	53	52	52	49	48	47	45	43	41	40	39	35	35	35	34	34	34	33	33	33	33	33	34	34	35	35	35	40	41	43	45	48	50	52	52	57	57	59	61	62	64	66	66	70	71	73	75	78	81	82	82	0	1	2	3	4	6	7	7	9	8	8	8	7	7	6	6	4	3	3	2	1	0	85	85	83	83	82	81	81	80	79	78	74	74	73	72	71	70	70	70	69	69	69	69	69	69	69	69	71	71	72	72	73	73	73	74	78	78	78	77	77	76	76	76	76	77	77	78	79	80	81	81	80	80	80	80	80	80	80	80	74	74	74	74	75	75	75	75	76	71	69	76	1	84	70	56	61	66	72	76	74	73	77	83	73	72	77	83	74	61	61	71	75	75	75	74	73	72	72	72	67	66	67	67	66	66	65	65	67	67	66	64	63	61	61	59	59	58	57	55	54	53	53	52	53
77	77	77	77	77	77	77	77	78	78	77	77	76	76	76	75	72	71	69	67	66	64	62	62	56	56	55	54	54	53	52	52	49	48	47	45	43	41	40	39	35	35	35	34	34	34	33	33	33	33	33	34	34	35	35	35	41	41	43	45	48	50	52	53	57	57	59	61	62	64	66	66	70	71	73	75	79	81	83	82	0	1	2	3	5	6	7	8	9	9	8	8	8	7	7	7	4	3	3	2	1	0	85	85	83	83	82	81	81	80	79	79	75	73	73	72	71	70	70	70	69	69	69	69	69	69	69	70	71	71	71	72	72	73	73	73	79	78	78	78	77	77	76	76	77	77	78	79	80	80	81	81	80	80	80	80	80	80	80	79	74	74	74	74	75	75	75	75	77	70	67	76	1	85	70	53	66	47	45	64	72	63	63	76	73	74	70	70	81	6	82	63	77	76	76	75	74	73	73	73	66	66	66	67	66	65	65	64	67	67	66	64	63	62	61	60	59	58	57	56	54	53	53	52	53
76	76	77	77	77	78	78	78	80	79	78	77	75	74	73	72	71	70	69	67	66	64	63	63	57	57	56	54	53	52	51	50	48	47	46	45	43	42	41	40	38	37	37	36	35	34	33	33	34	34	35	37	38	39	40	41	44	44	46	48	50	51	53	53	59	60	61	63	65	66	68	69	74	74	76	77	79	80	81	81	0	1	2	3	4	6	7	7	11	11	11	10	10	9	9	9	6	6	5	4	3	2	2	1	5	0	82	83	2	4	84	77	80	66	79	84	63	66	77	61	83	76	70	69	71	71	67	64	76	75	73	74	78	79	74	68	78	78	77	76	75	74	74	73	75	75	76	77	78	79	79	80	81	81	81	80	80	79	79	78	75	75	75	74	75	74	74	73	81	73	68	74	82	79	60	42	47	54	53	49	53	63	61	51	66	78	82	72	68	79	6	10	65	51	72	83	55	57	3	9	66	51	60	75	66	65	73	73	73	72	70	69	67	65	63	62	60	60	58	56	55	54	54	53	53
76	77	77	77	78	78	79	79	80	79	78	77	76	74	73	73	71	70	69	67	66	64	63	63	58	57	56	55	53	52	51	51	48	47	46	45	44	42	41	41	38	38	37	36	35	34	34	34	34	35	36	37	39	40	41	42	44	45	46	48	50	52	53	54	59	60	61	63	65	67	68	69	74	75	77	78	79	81	82	81	0	1	2	3	5	6	7	7	11	11	11	10	10	9	9	9	6	6	5	4	3	2	2	1	85	3	4	1	0	85	78	68	78	78	80	76	68	66	69	71	65	61	67	75	70	59	67	0	64	82	1	74	68	78	0	85	79	78	78	77	76	75	74	74	75	76	76	77	78	79	80	80	81	81	81	80	80	79	79	78	76	75	75	76	75	75	74	74	75	79	1	7	7	79	57	41	49	54	53	45	38	39	46	48	55	54	64	75	68	57	72	16	3	52	62	7	69	40	54	83	70	58	64	69	60	60	65	60	68	68	67	66	65	64	64	62	60	60	58	58	56	55	54	54	53
77	77	78	78	79	79	79	80	80	80	79	77	76	75	74	73	71	70	69	67	66	64	63	63	59	58	57	56	54	53	52	51	50	48	47	46	44	43	42	42	39	38	38	37	36	35	34	34	36	37	38	39	41	42	43	44	47	47	49	50	52	54	56	55	60	61	62	64	67	69	70	71	76	76	77	79	80	82	83	83	1	1	2	3	5	6	7	8	11	11	11	10	10	9	9	9	7	6	6	5	4	3	2	2	79	2	4	82	80	84	81	70	84	0	70	62	74	72	65	72	2	1	79	66	64	68	69	64	77	74	77	1	3	81	77	78	79	78	78	77	76	75	74	74	76	76	77	77	78	79	80	80	82	81	81	81	80	80	79	79	76	76	77	76	76	75	76	75	67	78	8	17	13	85	70	63	52	45	41	40	40	38	40	44	56	62	66	65	64	65	63	60	74	61	63	75	72	55	55	66	83	80	82	76	67	68	70	60	62	63	63	63	63	64	63	63	61	61	59	58	56	55	54	54	54
78	78	79	79	80	80	80	81	81	80	79	78	76	75	74	74	71	70	69	67	66	64	63	63	60	59	58	57	55	54	53	52	51	49	48	47	45	44	43	43	40	39	39	38	37	36	35	36	38	39	40	41	42	44	45	45	48	49	50	52	54	56	57	57	62	62	63	65	68	70	71	72	77	77	78	80	81	83	84	84	1	2	3	4	5	7	8	8	11	11	11	10	10	9	9	9	7	7	6	5	4	3	3	2	80	85	82	73	77	3	1	75	51	67	76	75	73	72	80	10	83	79	69	61	66	77	76	65	76	67	67	80	2	82	75	74	80	80	79	78	77	77	76	76	76	76	77	78	79	80	81	81	82	82	82	81	81	80	80	80	77	77	78	77	77	76	77	77	74	80	84	85	78	69	62	59	46	36	32	37	35	26	26	31	34	51	61	62	67	74	64	43	54	66	62	58	72	76	63	57	85	4	3	79	73	79	78	68	60	60	60	61	62	62	62	63	61	61	59	58	57	57	56	55	55
79	80	80	80	81	81	82	82	81	81	80	79	77	76	75	74	71	70	69	67	66	64	63	63	61	60	59	58	56	55	54	53	51	51	50	49	48	46	45	45	42	42	41	40	39	38	38	37	40	40	41	43	44	45	46	47	50	50	52	54	56	57	59	58	63	63	64	66	69	71	73	74	78	78	79	81	82	84	0	0	2	2	3	5	6	7	8	9	11	11	11	10	10	9	9	9	8	7	7	6	5	4	3	3	0	85	81	79	0	6	82	64	11	82	79	80	73	75	74	61	48	52	65	75	74	68	73	0	0	9	8	80	71	76	84	1	81	81	80	79	78	77	77	76	77	77	78	79	80	80	81	81	83	83	82	82	81	81	81	80	80	78	78	79	78	79	79	78	81	79	78	79	80	80	76	73	52	40	31	29	24	16	20	33	17	18	36	61	65	47	35	38	55	60	51	56	77	70	53	58	67	77	76	68	69	76	75	70	60	62	62	61	62	61	62	62	61	61	60	59	58	57	56	56	56
80	81	81	81	82	82	83	83	82	81	80	79	78	76	75	75	71	70	69	67	66	64	63	63	62	61	60	59	57	56	55	54	53	52	51	50	49	47	46	46	43	43	42	41	40	39	39	38	41	42	43	44	46	47	48	48	51	52	53	55	57	59	60	61	64	64	65	67	70	72	74	75	79	79	80	82	83	0	1	1	2	3	4	5	7	8	9	9	11	11	11	10	10	9	9	9	8	8	7	6	5	4	4	3	5	2	3	8	10	1	73	61	76	66	61	67	0	38	81	19	8	20	9	58	30	17	80	51	80	66	67	0	1	73	78	13	83	82	81	81	80	79	78	78	77	77	78	79	80	81	82	82	83	83	83	82	82	81	81	80	81	79	80	80	80	80	80	80	83	81	80	82	84	83	80	77	13	63	27	13	16	14	7	6	15	9	9	26	48	52	37	21	31	45	40	38	60	71	63	60	61	71	69	66	74	78	76	79	69	68	66	65	63	61	61	60	61	61	60	60	59	58	57	57	57
